Dirty_Solvent_Index,Green_Solvent_Index,Green_Premium
92.8239990234375,97.19067460317461,4.3666755797371195
92.12800292968751,97.05833333333334,4.930330403645826
93.36799926757813,96.75099206349206,3.3829927959139354
95.36799926757813,96.5061507936508,1.1381515260726758
96.0,96.61130952380952,0.6113095238095241
95.40800170898439,96.70396825396826,1.2959665449838695
93.86400146484375,96.45912698412698,2.595125519283229
93.03200073242188,96.31428571428572,3.282284981863839
92.12800292968751,96.01944444444445,3.8914415147569343
91.47999877929688,95.91210317460317,4.432104395306297
91.1040008544922,96.12976190476189,5.025761050269693
91.1040008544922,96.02242063492064,4.918419780428437
91.16799926757812,96.11507936507937,4.947080097501242
90.53599853515625,95.4202380952381,4.884239560081852
90.12000122070313,95.52539682539683,5.405395604693695
91.16799926757812,95.55555555555556,4.387556287977432
90.23999938964843,95.97321428571429,5.73321489606586
90.73599853515626,95.91587301587302,5.179874480716762
89.87999877929687,95.72103174603174,5.841032966734872
90.56799926757813,95.72619047619048,5.158191208612351
90.81600036621094,96.0688492063492,5.252848840138256
90.9279998779297,96.09900793650795,5.171008058578252
91.84000244140626,96.12916666666668,4.289164225260421
90.6,96.02182539682539,5.4218253968253975
91.32000122070312,95.75198412698413,4.431982906281007
91.67999877929688,95.88214285714287,4.202144077845986
91.20800170898437,96.48730158730159,5.279299878317218
92.47199707031251,96.71746031746032,4.245463247147811
91.1760009765625,96.43511904761905,5.259118071056548
90.78399963378907,96.51527777777777,5.731278143988703
89.49599914550782,96.45793650793651,6.961937362428685
89.80799865722656,96.63809523809525,6.830096580868684
90.1040008544922,96.53075396825398,6.426753113761777
90.93599853515624,96.3109126984127,5.374914163256449
89.89599914550782,96.37857142857143,6.482572283063618
90.1519989013672,96.35873015873017,6.206731257362975
90.63999938964844,97.55138888888888,6.9113894992404425
91.61599731445312,97.84404761904761,6.22805030459449
91.24000244140626,97.68670634920636,6.446703907800099
90.85599975585939,97.51686507936508,6.660865323505689
90.14400024414063,97.50952380952381,7.365523565383185
90.11199951171875,97.37718253968255,7.2651830279638006
90.72799987792969,97.58234126984127,6.854341391911575
91.99199829101562,97.4625,5.470501708984386
91.98400268554687,97.51765873015873,5.53365604461186
92.57600097656251,97.31031746031746,4.734316483754952
90.76000061035157,97.26547619047619,6.5054755801246245
89.89599914550782,96.94563492063493,7.049635775127115
89.4239990234375,96.97579365079365,7.551794627356145
88.38399963378907,97.21845238095239,8.834452747163311
88.7040008544922,97.06111111111112,8.357110256618924
89.35199890136718,97.17876984126984,7.826770939902659
89.38399963378907,97.05892857142857,7.674928937639493
90.03999938964844,97.15158730158731,7.111587911938869
89.20799865722657,96.94424603174605,7.736247374519479
87.12000122070313,96.66190476190476,9.541903541201634
87.59200134277344,96.52956349206349,8.937562149290045
86.96000061035156,96.62222222222223,9.662221611870677
86.61600036621094,96.78988095238095,10.173880586170014
85.96799926757814,97.02003968253969,11.052040414961553
86.03200073242188,97.03769841269842,11.00569768027654
86.01600036621093,97.05535714285713,11.039356776646201
86.25599975585938,96.86051587301587,10.604516117156493
86.80000000000001,97.00317460317461,10.203174603174602
89.43200073242187,97.23333333333333,7.801332600911465
89.2,96.97599206349207,7.775992063492069
89.04800109863282,97.2311507936508,8.183149695017974
88.12000122070313,97.37380952380951,9.253808303106382
88.38399963378907,97.45396825396826,9.069968620179182
88.45599975585938,97.24662698412699,8.79062722826761
88.78399963378907,97.28928571428571,8.505286080496646
88.83999938964844,97.40694444444445,8.566945054796008
88.44800109863282,97.24960317460318,8.801602075970365
87.67999877929688,97.4172619047619,9.73726312546502
87.54400024414062,97.07242063492063,9.528420390780013
87.80000000000001,96.97757936507936,9.177579365079353
88.1040008544922,97.0827380952381,8.9787372407459
88.83200073242188,97.17539682539683,8.343396092974956
86.79200134277343,97.31805555555556,10.526054212782128
86.95199890136719,97.6107142857143,10.658715384347104
88.0720001220703,97.02837301587302,8.956372893802708
87.9279998779297,97.23353174603174,9.305531868102051
88.59200134277344,97.31369047619049,8.721689133417044
87.5519989013672,96.9438492063492,9.391850304982
87.31199951171875,96.76150793650794,9.449508424789187
86.44800109863282,96.69166666666668,10.243665568033862
87.0720001220703,96.58432539682539,9.512325274755085
86.36000061035156,96.55198412698412,10.191983516632561
86.92000122070313,96.94464285714287,10.024641636439739
86.83999938964844,97.11230158730159,10.272302197653147
87.45599975585938,96.95496031746032,9.498960561600938
86.91199951171876,97.19761904761906,10.285619535900295
87.16000061035157,96.85277777777777,9.6927771674262
87.73599853515626,97.14543650793651,9.409437972780253
88.06400146484376,97.07559523809525,9.01159377325149
87.1040008544922,97.03075396825398,9.926753113761777
86.6,97.2359126984127,10.63591269841271
86.76799926757812,96.91607142857143,10.148072160993308
86.07999877929689,96.92123015873017,10.841231379433282
85.95199890136719,96.71388888888889,10.761889987521698
85.45599975585938,97.10654761904762,11.650547863188237
84.21600036621095,96.92420634920636,12.708205982995409
84.75199890136719,97.10436507936508,12.352366177997894
84.92000122070313,97.28452380952382,12.36452258882069
85.3279998779297,97.22718253968254,11.899182661752846
86.40799865722656,97.36984126984126,10.961842612614703
86.56000061035157,97.4,10.83999938964844
